Name,RA,DEC,S,pmax,SZcat,ACT,PSZ2,Priority
ComPACT_G223.77158.571,160.36667,17.56667,60,0.9996790885925292,SZ_G223.84+58.54,ACT-CL J1041.4+1733,,1
ComPACT_G221.638-65.577,40.45833,-28.09167,46,0.9977050423622132,SZ_G221.52-65.58,ACT-CL J0241.8-2805,,1
ComPACT_G357.30177.893,203.29167,19.7,22,0.9349598288536072,SZ_G357.35+77.94,,,3
ComPACT_G154.982-62.763,26.94167,-3.45,26,0.9184499979019164,SZ_G154.93-62.72,,,2
ComPACT_G22.23242.610,240.26667,10.78333,23,0.981336772441864,SZ_G022.18+42.63,,,3
ComPACT_G183.360-72.641,28.66667,-17.70833,23,0.8471760749816895,SZ_G183.40-72.69,,,3
ComPACT_G359.88052.764,223.41667,3.975,43,0.9052654504776,SZ_G359.80+52.78,,,1
ComPACT_G123.931-63.827,13.3,-0.95833,34,0.9843150973320008,SZ_G123.84-63.80,,,1
ComPACT_G186.434-44.677,52.41667,-2.19167,53,0.9996492862701416,SZ_G186.41-44.72,ACT-CL J0329.6-0211,,1
ComPACT_G314.66659.590,198.775,-2.74167,22,0.9674091339111328,SZ_G314.76+59.58,,,3
ComPACT_G337.775-38.488,313.125,-58.81667,21,0.9618554711341858,SZ_G337.72-38.47,,,3
ComPACT_G19.94256.185,227.10833,15.51667,33,0.9404636025428772,SZ_G019.92+56.23,,,1
ComPACT_G201.703-25.941,74.85,-2.5,33,0.9701134562492372,SZ_G201.75-25.92,,,1
ComPACT_G27.094-20.887,299.28333,-14.30833,27,0.9751272201538086,SZ_G027.11-20.84,,,2
ComPACT_G351.087-30.348,299.09167,-47.96667,28,0.9531226754188538,SZ_G351.04-30.37,,,2
ComPACT_G218.192-48.334,58.95833,-23.25833,26,0.9753115773200988,SZ_G218.17-48.29,,,2
ComPACT_G263.077-20.276,104.75833,-53.025,34,0.9789075255393982,SZ_G263.03-20.30,ACT-CL J0659.0-5301,,1
ComPACT_G104.107-58.302,3.08333,3.13333,26,0.9423195719718932,SZ_G104.11-58.35,,,2
ComPACT_G359.98861.934,216.5,10.05833,46,0.9798254370689392,SZ_G359.89+61.92,ACT-CL J1425.9+1003,,1
ComPACT_G51.452-61.122,344.525,-15.23333,59,0.9983441829681396,SZ_G051.41-61.17,ACT-CL J2258.0-1514,PSZ2 G051.40-61.15,1
ComPACT_G334.723-73.538,1.50833,-40.66667,52,0.9896915555000304,SZ_G334.58-73.57,,,1
ComPACT_G0.724-58.654,338.075,-39.50833,27,0.9797223210334778,SZ_G000.63-58.66,,,2
ComPACT_G162.256-60.410,31.125,-3.24167,44,0.992236077785492,SZ_G162.29-60.36,,,1
ComPACT_G279.59075.704,187.075,13.89167,36,0.9741945266723632,SZ_G279.75+75.73,,,1
ComPACT_G29.336-40.001,318.6,-19.625,29,0.9685993790626526,SZ_G029.40-40.01,,,2
ComPACT_G354.28148.910,223.75,-1.24167,34,0.9926005005836488,SZ_G354.35+48.90,,,1
ComPACT_G191.076-61.960,39.61667,-14.28333,40,0.9971725344657898,SZ_G191.16-61.99,ACT-CL J0238.4-1417,,1
ComPACT_G260.85268.726,178.53333,10.675,35,0.990216851234436,SZ_G260.89+68.77,,,1
ComPACT_G237.35239.513,148.23333,0.35833,33,0.9695284962654114,SZ_G237.39+39.48,,,1
ComPACT_G350.76169.896,208.00833,12.875,41,0.9953489899635316,SZ_G350.90+69.91,ACT-CL J1352.0+1252,,1
ComPACT_G20.07237.498,244.04167,6.91667,41,0.9925262928009032,SZ_G020.06+37.45,ACT-CL J1616.1+0655,PSZ2 G020.08+37.47,1
ComPACT_G234.86955.092,160.175,10.58333,43,0.8587185740470886,SZ_G234.82+55.13,,,1
ComPACT_G161.003-35.616,44.60833,17.7,52,0.9893084764480592,SZ_G160.95-35.59,,,1
ComPACT_G314.20459.607,198.54167,-2.76667,26,0.9245179295539856,SZ_G314.18+59.56,,,2
ComPACT_G174.642-29.801,57.59167,14.59167,27,0.994303584098816,SZ_G174.64-29.85,,,2
ComPACT_G42.36917.506,271.06667,16.04167,72,0.9995457530021667,SZ_G042.34+17.47,,PSZ2 G042.32+17.48,1
ComPACT_G181.238-66.808,33.025,-13.59167,46,0.9631881713867188,SZ_G181.12-66.82,,,1
ComPACT_G111.348-87.505,12.30833,-24.68333,64,0.9998952150344848,SZ_G110.23-87.51,ACT-CL J0049.1-2440,PSZ2 G110.28-87.48,1
ComPACT_G340.58976.415,201.45,16.125,28,0.8416787981987,SZ_G340.71+76.38,,,2
ComPACT_G52.573-47.895,333.25,-7.91667,24,0.9938637018203736,SZ_G052.56-47.85,,,3
ComPACT_G67.702-24.222,321.65833,16.00833,42,0.9985467791557312,SZ_G067.70-24.17,,,1
ComPACT_G140.759-67.056,19.74167,-5.14167,46,0.955452799797058,SZ_G140.83-67.10,,,1
ComPACT_G223.74356.576,158.45,16.775,52,0.9940469264984132,SZ_G223.66+56.59,,,1
ComPACT_G11.284-72.894,354.01667,-32.16667,28,0.9329087138175964,SZ_G011.31-72.94,ACT-CL J2336.0-3210,PSZ2 G011.36-72.93,2
ComPACT_G344.42267.389,207.825,9.475,53,0.939495325088501,SZ_G344.30+67.40,,,1
ComPACT_G144.102-48.267,27.1,12.25,23,0.959087371826172,SZ_G144.08-48.31,,,3
ComPACT_G191.586-36.390,61.43333,-0.55833,28,0.9463996291160583,SZ_G191.65-36.40,,,2
ComPACT_G10.14547.477,231.65,5.91667,47,0.978546679019928,SZ_G010.22+47.48,,,1
ComPACT_G33.24020.406,264.66667,9.40833,28,0.9755268692970276,SZ_G033.29+20.42,,,2
ComPACT_G333.087-56.639,345.175,-53.51667,44,0.9929471015930176,SZ_G333.06-56.68,ACT-CL J2300.6-5331,,1
ComPACT_G61.860-23.908,317.95833,12.05,35,0.9961716532707214,SZ_G061.83-23.95,ACT-CL J2111.8+1202,,1
ComPACT_G237.53857.829,163.325,10.875,61,0.999311089515686,SZ_G237.62+57.80,ACT-CL J1053.2+1052,PSZ2 G237.68+57.83,1
ComPACT_G255.09166.993,175.70833,10.73333,33,0.8041669726371765,SZ_G255.00+67.03,,,1
ComPACT_G213.889-65.611,39.94167,-24.925,39,0.9139547944068908,SZ_G213.81-65.65,ACT-CL J0239.7-2455,,1
ComPACT_G209.59443.336,142.025,20.525,71,0.9992715716362,SZ_G209.54+43.31,,PSZ2 G209.53+43.32,1
ComPACT_G269.272-49.885,52.175,-55.69167,60,0.9953253269195556,SZ_G269.35-49.87,ACT-CL J0328.6-5541,PSZ2 G269.31-49.87,1
ComPACT_G234.63435.760,143.925,-0.03333,37,0.9148077964782716,SZ_G234.67+35.80,,,1
ComPACT_G349.524-24.044,289.43333,-48.1,32,0.9119881987571716,SZ_G349.56-24.01,,,1
ComPACT_G300.025-65.994,14.74167,-51.09167,60,0.9837852716445924,SZ_G299.93-66.02,ACT-CL J0059.0-5104,,1
ComPACT_G222.57920.596,125.48333,1.19167,39,0.9942359328269958,SZ_G222.54+20.56,ACT-CL J0821.8+0111,PSZ2 G222.52+20.58,1
ComPACT_G212.60215.667,116.73333,7.35833,21,0.8922411799430847,SZ_G212.59+15.71,,,3
ComPACT_G230.72542.773,148.175,6.31667,35,0.9874029159545898,SZ_G230.68+42.73,ACT-CL J0952.6+0618,,1
ComPACT_G109.274-62.063,6.50833,0.13333,21,0.8726504445075989,SZ_G109.25-62.01,,,3
ComPACT_G211.096-16.040,87.71667,-5.65833,21,0.8960740566253662,SZ_G211.07-16.08,,,3
ComPACT_G355.559-15.202,280.34167,-39.85833,29,0.987617552280426,SZ_G355.56-15.15,,,2
ComPACT_G263.907-68.491,31.15833,-42.66667,29,0.9704993367195128,SZ_G263.79-68.52,,,2
ComPACT_G26.67138.404,245.63333,11.95833,21,0.9630053639411926,SZ_G026.61+38.40,,,3
ComPACT_G279.47763.374,182.575,2.39167,54,0.9970220923423768,SZ_G279.53+63.33,ACT-CL J1210.2+0223,,1
ComPACT_G316.199-58.622,0.125,-57.175,27,0.924141526222229,SZ_G316.26-58.66,,,2
ComPACT_G41.672-25.041,309.0,-4.04167,21,0.9553613662719728,SZ_G041.73-25.04,,,3
ComPACT_G307.35977.713,193.83333,14.875,25,0.9681406021118164,SZ_G307.56+77.69,,,3
ComPACT_G268.90554.287,173.75833,-3.45833,24,0.8689712882041931,SZ_G268.86+54.24,,,3
ComPACT_G283.38577.435,188.53333,15.225,94,0.9621399641036988,SZ_G283.31+77.39,ACT-CL J1234.2+1515,PSZ2 G283.26+77.37,1
ComPACT_G30.974-18.497,298.625,-9.99167,39,0.9929792284965516,SZ_G031.03-18.50,,,1
ComPACT_G281.87871.318,186.15833,9.55,46,0.9989112615585328,SZ_G281.97+71.28,ACT-CL J1224.6+0933,,1
ComPACT_G260.695-26.337,94.15,-52.45,70,0.9994354844093324,SZ_G260.64-26.34,ACT-CL J0616.5-5227,,1
ComPACT_G259.971-63.447,38.075,-44.35,84,0.999896764755249,SZ_G259.94-63.50,ACT-CL J0232.2-4421,PSZ2 G259.98-63.43,1
ComPACT_G241.75050.305,158.71667,4.40833,34,0.9872856736183168,SZ_G241.79+50.26,ACT-CL J1034.8+0424,PSZ2 G241.79+50.30,1
ComPACT_G332.37662.162,206.14167,2.36667,74,0.9983804225921632,SZ_G332.28+62.18,ACT-CL J1344.5+0222,PSZ2 G332.36+62.19,1
ComPACT_G122.125-59.569,12.45,3.3,43,0.941515326499939,SZ_G122.22-59.56,,,1
ComPACT_G222.55715.954,121.4,-1.01667,23,0.974191963672638,SZ_G222.52+15.99,,,3
ComPACT_G26.43043.119,241.16667,13.775,35,0.98642897605896,SZ_G026.47+43.16,,,1
ComPACT_G209.56923.632,122.825,13.33333,37,0.9916511178016664,SZ_G209.58+23.58,,,1
ComPACT_G233.93739.698,146.88333,2.625,25,0.8764128088951111,SZ_G233.88+39.72,,,3
ComPACT_G226.35330.690,135.95833,3.15833,31,0.9624165892601012,SZ_G226.38+30.65,,,1
ComPACT_G134.635-57.619,19.11667,4.68333,29,0.9919353723526,SZ_G134.71-57.59,,,2
ComPACT_G237.01263.328,167.85833,14.15,45,0.9929749965667723,SZ_G236.90+63.33,ACT-CL J1111.3+1409,,1
ComPACT_G1.749-42.467,316.925,-40.375,23,0.920754075050354,SZ_G001.72-42.51,,,3
ComPACT_G181.077-42.411,51.73333,2.25,33,0.9952979683876038,SZ_G181.09-42.46,ACT-CL J0326.9+0214,,1
ComPACT_G28.78344.544,240.51667,15.9,21,0.8047536015510559,SZ_G028.85+44.52,,,3
ComPACT_G81.061-46.975,345.55833,6.825,55,0.998528242111206,SZ_G081.01-47.01,ACT-CL J2302.2+0649,,1
ComPACT_G209.014-73.193,31.38333,-24.76667,36,0.9945796728134156,SZ_G208.99-73.24,ACT-CL J0205.4-2446,,1
ComPACT_G45.24224.592,265.25,21.24167,24,0.8450428247451782,SZ_G045.24+24.54,,,3
ComPACT_G55.485-24.567,315.06667,6.94167,46,0.9974896907806396,SZ_G055.44-24.54,ACT-CL J2100.2+0656,,1
ComPACT_G126.176-44.285,15.30833,18.525,64,0.9987241625785828,SZ_G126.22-44.33,ACT-CL J0101.2+1831,,1
ComPACT_G271.523-56.574,41.375,-53.03333,75,0.999835968017578,SZ_G271.47-56.61,ACT-CL J0245.5-5302,PSZ2 G271.53-56.57,1
ComPACT_G224.978-52.681,55.225,-28.375,36,0.9757807850837708,SZ_G225.00-52.73,,,1
ComPACT_G120.549-62.476,11.75833,0.375,41,0.967365562915802,SZ_G120.47-62.51,,,1
ComPACT_G230.18740.629,146.125,5.54167,21,0.9670186042785645,SZ_G230.25+40.62,,,3
ComPACT_G359.157-31.646,302.4,-41.33333,30,0.988107979297638,SZ_G359.14-31.69,,,2
ComPACT_G342.027-25.374,289.03333,-55.03333,21,0.8768916726112366,SZ_G341.98-25.34,,,3
ComPACT_G343.361-24.548,288.09167,-53.675,25,0.9877243041992188,SZ_G343.32-24.58,,,3
ComPACT_G164.276-36.514,46.275,15.40833,25,0.9535473585128784,SZ_G164.25-36.47,,,3
ComPACT_G205.014-48.411,55.76667,-15.05,28,0.8999741673469543,SZ_G205.09-48.41,,,2
ComPACT_G108.925-43.254,2.15,18.45,25,0.9398335218429564,SZ_G108.98-43.28,,,3
ComPACT_G24.547-57.258,335.95833,-26.98333,35,0.9959580302238464,SZ_G024.57-57.21,,,1
ComPACT_G346.541-47.407,325.625,-50.51667,25,0.9539332985877992,SZ_G346.55-47.36,,,3
ComPACT_G320.63372.623,198.15833,10.48333,36,0.8320319056510925,SZ_G320.62+72.57,,,1
ComPACT_G290.368-69.315,19.35,-47.175,30,0.8488539457321167,SZ_G290.23-69.31,,,2
ComPACT_G165.873-37.345,46.78333,13.96667,30,0.9395537376403807,SZ_G165.83-37.31,,,2
ComPACT_G18.758-15.504,290.8,-19.38333,54,0.9986760020256042,SZ_G018.72-15.54,,PSZ2 G018.73-15.49,1
ComPACT_G201.397-21.269,78.79167,0.025,47,0.9934402108192444,SZ_G201.38-21.22,ACT-CL J0515.1+0001,,1
ComPACT_G338.890-63.156,349.95,-47.06667,23,0.875056266784668,SZ_G338.97-63.12,,,3
ComPACT_G80.618-57.886,351.875,-2.08333,67,0.9999943971633912,SZ_G080.68-57.92,ACT-CL J2327.4-0204,,1
ComPACT_G52.191-44.572,330.275,-6.36667,24,0.8552570939064026,SZ_G052.13-44.55,,,3
ComPACT_G22.123-39.308,316.075,-24.70833,28,0.884373664855957,SZ_G022.13-39.26,,,2
ComPACT_G209.41333.070,131.78333,17.13333,34,0.9650979042053224,SZ_G209.36+33.09,,,1
ComPACT_G146.950-39.392,32.39167,19.80833,22,0.9694616198539734,SZ_G147.00-39.43,,,3
ComPACT_G132.105-45.653,19.54167,16.74167,27,0.8593710660934448,SZ_G132.17-45.64,,,2
ComPACT_G265.851-19.919,106.775,-55.375,87,0.9804350137710572,SZ_G265.87-19.97,,PSZ2 G265.86-19.93,1
ComPACT_G201.469-60.365,43.49167,-17.99167,30,0.9510229229927064,SZ_G201.38-60.39,,,2
ComPACT_G336.788-24.122,284.9,-59.41667,21,0.9451854825019836,SZ_G336.80-24.07,,,3
ComPACT_G217.40429.716,131.45833,9.54167,26,0.894020140171051,SZ_G217.44+29.68,,,2
ComPACT_G342.269-64.289,349.89167,-45.19167,21,0.9505963921546936,SZ_G342.33-64.25,,,3
ComPACT_G318.09063.514,199.55833,1.43333,42,0.9845874309539796,SZ_G317.98+63.52,,,1
ComPACT_G183.000-25.555,65.85833,11.76667,36,0.9606002569198608,SZ_G182.94-25.55,,,1
ComPACT_G253.101-67.727,34.99167,-39.75833,27,0.9622879028320312,SZ_G253.24-67.73,,,2
ComPACT_G191.731-21.752,73.70833,7.46667,54,0.9995527863502502,SZ_G191.73-21.80,,,1
ComPACT_G9.24543.758,234.35,3.275,26,0.9428765773773192,SZ_G009.21+43.80,,,2
ComPACT_G254.587-32.128,83.95833,-48.025,48,0.9989110231399536,SZ_G254.60-32.18,ACT-CL J0535.8-4801,,1
ComPACT_G318.35660.869,200.3,-1.10833,23,0.9807072281837464,SZ_G318.46+60.86,ACT-CL J1321.1-0106,,3
ComPACT_G150.924-61.133,25.95833,-1.14167,22,0.8197416663169861,SZ_G150.99-61.10,,,3
ComPACT_G17.14847.164,234.45833,9.775,21,0.8218082785606384,SZ_G017.08+47.19,,,3
ComPACT_G293.27165.075,188.8,2.50833,27,0.9478424191474916,SZ_G293.19+65.11,,,2
ComPACT_G95.994-48.636,355.13333,10.49167,32,0.9886537194252014,SZ_G095.92-48.63,ACT-CL J2340.4+1029,,1
ComPACT_G269.045-65.721,32.13333,-46.00833,23,0.906192421913147,SZ_G268.93-65.74,,,3
ComPACT_G250.580-35.788,78.225,-45.04167,23,0.8573477864265442,SZ_G250.53-35.75,,,3
ComPACT_G38.768-65.794,346.70833,-22.25833,52,0.9990563988685608,SZ_G038.70-65.84,ACT-CL J2306.8-2215,,1
ComPACT_G239.657-34.691,78.15,-36.05833,42,0.9973461627960204,SZ_G239.61-34.73,ACT-CL J0512.5-3603,,1
ComPACT_G190.554-56.884,43.875,-11.35,26,0.9852614998817444,SZ_G190.49-56.92,,,2
ComPACT_G81.204-41.945,342.58333,10.90833,25,0.8634377717971802,SZ_G081.25-41.99,,PSZ2 G081.22-41.95,3
ComPACT_G107.898-45.460,1.94167,16.13333,43,0.9587849378585817,SZ_G107.82-45.46,,PSZ2 G107.83-45.45,1
ComPACT_G356.49261.830,215.45833,8.76667,30,0.9744070768356324,SZ_G356.50+61.78,,,2
ComPACT_G229.89239.650,145.16667,5.225,37,0.9597738981246948,SZ_G229.86+39.69,,,1
ComPACT_G207.016-66.302,38.475,-22.375,25,0.9804075360298156,SZ_G207.08-66.26,,,3
ComPACT_G227.700-57.849,49.50833,-30.45,41,0.9912044405937196,SZ_G227.65-57.80,ACT-CL J0317.9-3026,,1
ComPACT_G18.91454.699,228.21667,14.33333,70,0.9864332675933838,SZ_G018.83+54.68,ACT-CL J1512.8+1418,,1
ComPACT_G177.266-78.762,22.575,-20.25,23,0.9011600613594056,SZ_G177.33-78.81,,,3
ComPACT_G245.66764.162,170.88333,11.575,30,0.988454282283783,SZ_G245.55+64.18,,,2
ComPACT_G45.23620.919,268.89167,19.875,40,0.996227502822876,SZ_G045.29+20.94,,,1
ComPACT_G237.664-68.138,36.99167,-34.18333,26,0.9626730680465698,SZ_G237.75-68.10,,,2
ComPACT_G95.408-58.987,359.08333,0.90833,62,0.9905923008918762,SZ_G095.46-58.94,,,1
ComPACT_G226.699-65.037,41.16667,-30.18333,28,0.9939862489700316,SZ_G226.71-65.09,ACT-CL J0244.6-3011,,2
ComPACT_G265.041-48.922,55.75,-53.63333,39,0.9960203766822816,SZ_G265.06-48.97,ACT-CL J0342.9-5337,PSZ2 G265.02-48.96,1
ComPACT_G331.56959.569,206.90833,-0.14167,29,0.9906513690948486,SZ_G331.47+59.56,,,2
ComPACT_G208.612-25.997,77.7,-8.025,69,0.9979137778282166,SZ_G208.61-26.05,ACT-CL J0510.7-0801,PSZ2 G208.60-26.00,1
ComPACT_G176.244-22.703,64.05833,18.33333,24,0.9644877314567566,SZ_G176.29-22.67,,,3
ComPACT_G357.61257.491,219.03333,6.2,23,0.8793259859085083,SZ_G357.66+57.45,,,3
ComPACT_G175.629-63.422,34.01667,-9.58333,41,0.9958553910255432,SZ_G175.66-63.47,ACT-CL J0216.0-0934,,1
ComPACT_G22.172-38.801,315.55,-24.53333,38,0.8174659013748169,SZ_G022.15-38.85,ACT-CL J2102.1-2431,PSZ2 G022.12-38.81,1
ComPACT_G24.969-29.367,306.7,-19.33333,48,0.9960748553276062,SZ_G025.03-29.36,,,1
ComPACT_G268.888-81.672,18.46667,-33.91667,45,0.881912887096405,SZ_G268.88-81.72,,,1
ComPACT_G340.537-29.481,295.95,-56.95,57,0.9369480013847352,SZ_G340.51-29.53,,,1
ComPACT_G357.612-67.171,349.06667,-38.30833,65,0.9889100193977356,SZ_G357.60-67.12,,,1
ComPACT_G222.89728.850,132.88333,4.88333,32,0.9847069382667542,SZ_G222.85+28.82,ACT-CL J0851.5+0452,,1
ComPACT_G347.559-35.261,306.30833,-51.3,21,0.8240588903427124,SZ_G347.50-35.27,,,3
ComPACT_G179.043-25.559,63.54167,14.53333,24,0.9560967087745668,SZ_G179.10-25.57,,,3
ComPACT_G359.43469.780,210.21667,14.95833,36,0.9900475144386292,SZ_G359.54+69.82,,,1
ComPACT_G260.908-35.286,79.35833,-53.425,39,0.9595739841461182,SZ_G260.97-35.27,ACT-CL J0517.4-5325,,1
ComPACT_G52.779-15.938,306.35833,9.51667,29,0.9861657619476318,SZ_G052.80-15.99,,,2
ComPACT_G167.952-59.935,33.68333,-4.55833,67,0.9603865742683412,SZ_G167.98-59.99,ACT-CL J0214.7-0432,PSZ2 G167.98-59.95,1
ComPACT_G220.617-37.213,71.04167,-21.75,31,0.9844251871109008,SZ_G220.58-37.17,,,1
ComPACT_G225.84953.639,156.225,14.43333,26,0.8541727662086487,SZ_G225.78+53.67,,,2
ComPACT_G324.83566.694,201.38333,5.28333,70,0.943245768547058,SZ_G324.75+66.65,,,1
ComPACT_G152.208-38.916,36.51667,18.51667,35,0.9463436603546144,SZ_G152.27-38.90,,,1
ComPACT_G12.03035.046,242.75,0.10833,50,0.9996110796928406,SZ_G012.06+35.09,ACT-CL J1610.9+0006,,1
ComPACT_G256.61150.064,165.16667,-2.575,55,0.9991312623023988,SZ_G256.61+50.12,ACT-CL J1100.6-0234,,1
ComPACT_G211.86041.775,141.05,18.43333,25,0.849695086479187,SZ_G211.90+41.74,,,3
ComPACT_G20.65438.045,243.78333,7.58333,73,0.9991812109947203,SZ_G020.65+37.99,ACT-CL J1615.1+0735,PSZ2 G020.66+37.99,1
ComPACT_G104.380-44.683,359.23333,16.21667,33,0.9818649291992188,SZ_G104.33-44.72,ACT-CL J2356.9+1612,,1
ComPACT_G217.33220.551,123.15,5.51667,23,0.9705243706703186,SZ_G217.38+20.58,,,3
ComPACT_G359.11149.859,225.25833,1.675,21,0.935685932636261,SZ_G359.19+49.85,,,3
ComPACT_G5.871-28.253,299.775,-34.925,27,0.9635865688323976,SZ_G005.91-28.29,,PSZ2 G005.91-28.26,2
ComPACT_G80.811-35.399,338.21667,15.9,23,0.930166482925415,SZ_G080.86-35.43,,,3
ComPACT_G14.487-18.465,292.01667,-24.3,21,0.9090819954872132,SZ_G014.44-18.45,,,3
ComPACT_G244.415-46.594,63.36667,-40.59167,29,0.9860234260559082,SZ_G244.43-46.65,,,2
ComPACT_G106.637-62.940,5.525,-1.0,32,0.9944320321083068,SZ_G106.75-62.93,,,1
ComPACT_G143.918-60.374,23.05833,0.825,35,0.9522095322608948,SZ_G143.99-60.41,,,1
ComPACT_G149.920-57.215,27.1,2.64167,35,0.9888774752616882,SZ_G150.01-57.23,,,1
ComPACT_G21.428-39.427,316.04167,-25.25833,38,0.994872510433197,SZ_G021.40-39.48,ACT-CL J2104.1-2515,,1
ComPACT_G214.84217.393,119.25,6.2,31,0.97806978225708,SZ_G214.87+17.35,,,1
ComPACT_G252.95860.872,170.80833,6.875,23,0.9425063133239746,SZ_G253.06+60.86,,,3
ComPACT_G199.212-26.732,73.05833,-0.95,25,0.9695370197296144,SZ_G199.18-26.78,,,3
ComPACT_G212.361-66.202,39.16667,-24.43333,23,0.9438634514808656,SZ_G212.27-66.16,,,3
ComPACT_G336.336-59.124,346.43333,-50.59167,35,0.9210838079452516,SZ_G336.24-59.13,,,1
ComPACT_G126.912-62.841,14.675,-0.025,23,0.8774816393852234,SZ_G126.85-62.88,,,3
ComPACT_G273.521-61.929,33.975,-50.1,31,0.9834585189819336,SZ_G273.44-61.97,,,1
ComPACT_G260.018-62.528,39.15833,-44.85,29,0.9779144525527954,SZ_G260.05-62.58,ACT-CL J0236.6-4450,,2
ComPACT_G73.052-24.132,325.025,19.69167,21,0.9187242984771729,SZ_G073.02-24.09,,,3
ComPACT_G107.709-55.698,4.3,6.15833,23,0.977194845676422,SZ_G107.62-55.71,,,3
ComPACT_G263.16078.621,185.225,18.18333,54,0.989971399307251,SZ_G263.38+78.65,,,1
ComPACT_G217.04933.870,135.14167,11.6,40,0.8206929564476013,SZ_G217.11+33.87,,,1
ComPACT_G142.202-53.250,24.35833,7.89167,44,0.989354133605957,SZ_G142.12-53.26,ACT-CL J0137.3+0753,PSZ2 G142.18-53.27,1
ComPACT_G316.67266.070,198.4,3.79167,34,0.8442792296409607,SZ_G316.56+66.05,,,1
ComPACT_G141.895-62.755,21.41667,-1.15,33,0.9321949481964112,SZ_G141.98-62.79,,,1
ComPACT_G18.693-67.782,347.73333,-30.325,34,0.9973614811897278,SZ_G018.79-67.82,ACT-CL J2310.8-3019,,1
ComPACT_G238.270-43.292,67.41667,-36.15,33,0.9613072276115416,SZ_G238.32-43.33,,,1
ComPACT_G25.034-41.458,319.00833,-23.175,82,0.9981006979942322,SZ_G025.03-41.51,,PSZ2 G025.02-41.49,1
ComPACT_G221.67564.404,165.70833,20.65833,23,0.969742238521576,SZ_G221.56+64.39,,,3
ComPACT_G16.934-46.350,322.88333,-29.95,22,0.9869672656059264,SZ_G017.00-46.33,,,3
ComPACT_G70.736-23.181,322.75833,18.78333,50,0.9668452143669128,SZ_G070.69-23.16,,,1
ComPACT_G256.643-58.977,44.68333,-45.05,24,0.9643634557724,SZ_G256.56-58.94,,,3
ComPACT_G20.55135.534,245.95833,6.3,39,0.9841731786727904,SZ_G020.50+35.50,ACT-CL J1623.8+0617,,1
ComPACT_G218.84135.524,137.30833,10.975,49,0.9984536170959472,SZ_G218.78+35.50,ACT-CL J0909.2+1058,PSZ2 G218.81+35.51,1
ComPACT_G223.176-58.100,48.975,-28.08333,21,0.8653317093849182,SZ_G223.10-58.14,,,3
ComPACT_G36.34033.147,253.825,17.075,28,0.9843028783798218,SZ_G036.32+33.20,,,2
ComPACT_G237.88360.312,165.51667,12.13333,25,0.8941023945808411,SZ_G237.79+60.34,,,3
ComPACT_G82.452-49.559,347.84167,5.28333,71,0.998551070690155,SZ_G082.49-49.61,ACT-CL J2311.3+0517,,1
ComPACT_G269.973-57.223,41.41667,-51.96667,28,0.927195131778717,SZ_G269.90-57.19,,,2
ComPACT_G29.45952.710,232.7,19.275,38,0.9947174191474916,SZ_G029.41+52.75,ACT-CL J1530.7+1916,,1
ComPACT_G11.993-69.021,349.45833,-32.65833,59,0.9999837875366212,SZ_G012.00-69.07,ACT-CL J2317.8-3239,,1
ComPACT_G23.04031.213,250.775,6.05833,35,0.9636952877044678,SZ_G022.98+31.19,,,1
ComPACT_G215.109-63.020,42.85833,-24.94167,29,0.9903761744499208,SZ_G215.10-63.07,ACT-CL J0251.3-2456,,2
ComPACT_G115.228-72.036,10.45833,-9.30833,68,0.9879448413848876,SZ_G115.18-72.09,ACT-CL J0041.8-0918,PSZ2 G115.25-72.07,1
ComPACT_G247.145-23.308,94.125,-39.79167,41,0.9721280932426452,SZ_G247.19-23.34,ACT-CL J0616.5-3947,PSZ2 G247.19-23.31,1
ComPACT_G14.135-61.098,339.99167,-32.53333,43,0.9977723956108092,SZ_G014.17-61.05,ACT-CL J2239.9-3231,,1
ComPACT_G183.145-21.009,69.64167,14.43333,51,0.9868969321250916,SZ_G183.14-21.06,,,1
ComPACT_G210.430-50.886,54.73333,-19.225,26,0.9178434014320374,SZ_G210.51-50.87,,,2
ComPACT_G225.09745.378,148.45,11.11667,33,0.8277234435081482,SZ_G225.02+45.39,,,1
ComPACT_G267.394-46.232,59.025,-56.125,34,0.9949764013290404,SZ_G267.33-46.20,ACT-CL J0356.0-5607,PSZ2 G267.30-46.19,1
ComPACT_G72.208-69.462,356.65833,-13.25833,32,0.929223895072937,SZ_G072.35-69.45,,,1
ComPACT_G193.009-58.729,42.975,-13.43333,21,0.9673223495483398,SZ_G192.97-58.78,ACT-CL J0251.8-1325,,3
ComPACT_G180.635-74.529,26.59167,-18.21667,64,0.9988197684288024,SZ_G180.47-74.56,ACT-CL J0146.3-1813,,1
ComPACT_G181.092-28.665,62.3,11.14167,48,0.998817503452301,SZ_G181.08-28.72,,,1
ComPACT_G133.143-68.896,16.54167,-6.31667,57,0.9992135763168336,SZ_G133.28-68.91,ACT-CL J0106.1-0618,,1
ComPACT_G268.436-43.620,63.03333,-57.73333,33,0.9830312728881836,SZ_G268.38-43.66,ACT-CL J0412.0-5743,PSZ2 G268.34-43.64,1
ComPACT_G244.976-39.152,73.2,-40.85,21,0.8704143762588501,SZ_G244.93-39.11,,,3
ComPACT_G34.75736.051,250.5,16.93333,21,0.9465751051902772,SZ_G034.78+36.10,ACT-CL J1641.9+1656,,3
ComPACT_G246.69572.103,177.41667,16.375,39,0.9900836944580078,SZ_G246.69+72.16,ACT-CL J1149.6+1622,,1
