name,RA,DEC,pmax,S,Priority,z,zType,zSource,zCluster,zCluster_err,zCluster_delta,zZazn,zZazn_err,zZazn_sig1,zZazn_sig2,M500,e_M500,E_M500,mSource,Mact,e_Mact,E_Mact,Mplanck,e_Mplanck,E_Mplanck
ComPACT_G197.912-31.058,68.75,-2.15833,0.9960728883743286,45,1,0.396,spec,ACTDR6,0.4,0.1395798170192172,18.82898271906747,0.4126,0.0456010470024952,1.0,0.994,5.746136488224569,1.2166692478805774,1.0040704601444244,ACTDR6,4.7163219443085085,2.278007804887866,1.6741165914121918,5.325751515372236,1.322962856701638,1.101882175451688
ComPACT_G236.260-83.697,19.50833,-29.46667,0.9642950296401978,21,3,,,,0.76,0.175471769967016,1.1884718487876254,,,,,,,,,,,,,,
ComPACT_G184.458-47.853,49.06667,-3.05833,0.8958474397659302,24,3,,,,0.68,0.1674957804230607,1.1757140568202482,,,,,,,,,,,,,,
ComPACT_G28.528-23.682,302.475,-14.225,0.95575213432312,21,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G64.441-25.712,320.89167,12.78333,0.8549535870552063,22,3,,,,0.67,0.1664987817300663,2.88617306774046,,,,,,,,,,,,,,
ComPACT_G85.607-33.583,340.40833,19.71667,0.9861243963241576,35,1,,,,0.17,0.1166488470803458,0.4726285405715396,,,,,,,,,,,,,,
ComPACT_G210.851+32.069,131.29167,15.63333,0.9260123372077942,21,3,,,,0.17,0.1166488470803458,0.4526930904131443,,,,,,,,,,,,,,
ComPACT_G215.787-42.484,64.43333,-19.91667,0.9790109395980836,31,1,,,,0.7100000000000001,0.1704867765020439,0.9200083077341972,,,,,,,,,,,,,,
ComPACT_G300.909+68.302,192.10833,5.44167,0.985965609550476,26,2,0.395,spec,ACT-MCMF,0.39,0.1385828183262228,8.20752024422035,0.3961,0.0450683999151802,0.995,0.975,3.6095723032206464,0.7491975288330068,0.6204233657464856,ACTDR6,5.541985266156666,1.1180371371502331,0.9780346268441588,,,
ComPACT_G45.914-29.239,314.50833,-2.76667,0.965762495994568,23,3,,,,0.16,0.1156518483873514,0.2494341770897965,,,,,,,,,,,,,,
ComPACT_G267.346-56.871,43.23333,-51.025,0.997290015220642,63,1,0.466,phot,SPT-MCMF,0.38,0.1375858196332284,15.274908086762627,0.4081,0.0454557796150457,0.999,0.994,4.495876412321375,3.5695871749073143,5.322452244899283,PSZ-MCMF,,,,,,
ComPACT_G307.319-72.992,11.075,-44.075,0.9400246739387512,88,1,,,,0.19,0.1186428444663346,0.1858700006310836,,,,,,,,,,,,,,
ComPACT_G301.136-86.593,12.98333,-30.53333,0.9303879141807556,34,1,,,,0.12,0.1116638536153738,0.17744281468581,,,,,,,,,,,,,,
ComPACT_G328.545-88.792,12.26667,-28.21667,0.9962627291679382,37,1,,,,0.16,0.1156518483873514,0.3469931178000502,,,,,,,,,,,,,,
ComPACT_G276.496+56.183,178.48333,-3.70833,0.9606674909591676,75,1,,,,0.32,0.131603827475262,0.9868208765116028,,,,,,,,,,,,,,
ComPACT_G219.477+21.978,125.34167,4.39167,0.9787843823432922,27,2,,,,0.27,0.1266188340102899,1.2830409436201498,,,,,,,,,,,,,,
ComPACT_G46.118-24.034,310.08333,-0.01667,0.9840875267982484,33,1,0.452,spec,ACTDR6,0.45,0.1445648104841893,7.305972178172366,,,,,3.700469471568628,0.9091637047222776,0.7298482124970388,ACTDR6,4.836189558039432,2.677634338411703,1.883646350446372,3.0891833215864275,3.0875546361614346,2.1147130103346883
ComPACT_G348.343-64.820,348.5,-42.725,0.9962252378463744,73,1,0.056,spec,SPT2500D,0.17,0.1166488470803458,0.3443192571194351,,,,,1.4600000381469729,0.2199999988079071,0.2199999988079071,PSZ2,1.258159049111509,0.2005285355514473,0.1801282496631943,1.4009633391144645,0.3079963861448963,0.261732947247058
ComPACT_G128.017-55.633,15.75,7.125,0.9778698682785034,44,1,,,,0.66,0.1655017830370719,1.1164465044865124,,,,,,,,,,,,,,
ComPACT_G197.262-79.992,23.41667,-24.03333,0.9049159288406372,30,2,0.53,phot,zCluster,0.53,0.1525408000281445,3.315481738232908,,,,,5.502844897578544,1.2911053052739625,1.0858051430491438,yplanck,,,,5.502844897578544,1.2911053052739625,1.0858051430491438
ComPACT_G349.978+63.365,212.2,7.8,0.98605078458786,55,1,0.115,phot,GALWEIGHT,0.14,0.1136578510013626,0.2748383134205108,,,,,0.3388199,,,GALWEIGHT,1.7690413493243378,0.6775464601217822,0.5323422549123965,2.328436993630146,0.5388274005656809,0.4541734628975828
ComPACT_G305.487-58.678,10.325,-58.4,0.9938459992408752,24,3,,,,0.62,0.1615137882650942,2.326051897501093,,,,,,,,,,,,,,
ComPACT_G214.053+23.624,124.575,9.6,0.9932448267936708,54,1,,,,0.16,0.1156518483873514,0.6144315352011849,,,,,,,,,,,,,,
ComPACT_G189.331-78.188,24.525,-21.925,0.9989816546440125,61,1,0.338,spec,ACTDR5,0.36,0.1355918222472396,7.238544478180495,0.353,0.0436770611598301,1.0,0.987,8.321316089074978,1.6579800347071962,1.382519946000475,ACTDR6,5.166560346727078,1.079145725218141,0.9390473042366712,6.319291485430734,1.4500799421858044,1.223934179653445
ComPACT_G194.206-16.065,79.825,8.53333,0.9677717685699464,21,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G342.783-79.175,4.39167,-35.18333,0.9430280327796936,25,3,0.095,spec,ACTDR6,0.15,0.114654849694357,0.5358925371566214,0.1071,0.0357390054767538,1.0,0.998,1.6789639861943089,1.1198442980612635,2.144221526175002,PSZ-MCMF,2.9905604325795205,0.3854402302387637,0.3531779309199687,2.7620786129416373,0.4246062588878103,0.3782588302994331
ComPACT_G291.184+73.768,189.53333,11.2,0.9533719420433044,22,3,,,,0.39,0.1385828183262228,2.813014672951549,,,,,,,,,,,,,,
ComPACT_G273.615-68.427,27.65833,-45.18333,0.9881718754768372,70,1,0.289,phot,ACTDR5,0.27,0.1266188340102899,10.910347964980424,0.3054,0.0421404550170305,0.999,0.997,3.609999895095825,0.5,0.5799999833106995,PSZ2,5.198183791800134,0.8451582593590806,0.7584226696844263,6.039060005119134,1.2220199943677144,1.0514016279101237
ComPACT_G277.694-60.843,32.68333,-52.225,0.959560215473175,21,3,0.702,phot,MARD-Y3,0.61,0.1605167895720998,1.7076160583111353,0.6986,0.0548335965159552,1.0,0.989,2.964470921587804,0.6726360605037681,0.5482406901949706,ACTDR6,3.496252045618135,1.760134284875406,1.275997852693288,,,
ComPACT_G134.362-44.310,21.425,17.8,0.9526195526123048,21,3,,,,0.52,0.1515438013351501,1.199574231537139,,,,,,,,,,,,,,
ComPACT_G339.738-65.862,352.575,-45.03333,0.9907808899879456,45,1,0.318,phot,SPT2500D,0.31,0.1306068287822676,15.666259143339197,0.3292,0.0429087580884303,0.999,0.992,2.868468,325093700000000.0,246419700000000.0,PSZSPT,3.37969986174465,1.2684533177324593,0.996033619633408,3.851587689952891,1.262982346601019,0.9953133784288232
ComPACT_G203.769-39.404,63.70833,-10.36667,0.994596302509308,30,2,1.22,phot,ACTDR6,0.14,0.1136578510013626,0.2101967784883707,,,,,4.284135381009435,0.8006265855095788,0.6745630777887881,ACTDR6,,,,4.10017887629914,1.6597316474803625,1.2403664657273263
ComPACT_G302.202+61.261,192.50833,-1.60833,0.9342427849769592,48,1,0.086,phot,REDMAPPER-DES-SDSS,0.16,0.1156518483873514,0.6070212376539934,,,,,,,,,,,,,,
ComPACT_G253.597+72.047,178.86667,14.775,0.9869556427001952,53,1,0.219,spec,REDMAPPER-DES-SDSS,0.21,0.1206368418523234,4.744142274302704,0.2333,0.0398129486536722,0.996,0.994,,,,,,,,,,
ComPACT_G252.531+52.296,164.74167,0.79167,0.979434072971344,38,1,,,,0.22,0.1216338405453179,0.4879654009681053,,,,,,,,,,,,,,
ComPACT_G156.431-59.763,29.0,-1.15833,0.97934490442276,69,1,,,,0.17,0.1166488470803458,0.1505080897198418,,,,,,,,,,,,,,
ComPACT_G311.987-57.908,3.63333,-58.56667,0.9529892802238464,21,3,,,,0.17,0.1166488470803458,0.1751649037846387,,,,,,,,,,,,,,
ComPACT_G204.191-26.051,75.825,-4.51667,0.8169452548027039,21,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G0.282-36.945,309.55,-41.13333,0.9807464480400084,23,3,,,,0.12,0.1116638536153738,0.2860183419208706,,,,,,,,,,,,,,
ComPACT_G342.909+66.674,207.76667,8.55,0.918688178062439,32,1,,,,0.62,0.1615137882650942,0.7999919202565635,,,,,,,,,,,,,,
ComPACT_G232.852+29.650,138.00833,-2.175,0.9858208894729614,26,2,,,,0.15,0.114654849694357,0.2335123826775078,,,,,,,,,,,,,,
ComPACT_G68.085-67.104,353.825,-12.75,0.9784997701644896,29,2,,,,0.21,0.1206368418523234,0.6742050819452026,,,,,,,,,,,,,,
ComPACT_G346.167+53.433,216.95,-1.15,0.8959433436393738,21,3,,,,0.17,0.1166488470803458,0.3139190914578487,,,,,,,,,,,,,,
ComPACT_G348.238-37.104,309.23333,-50.74167,0.9460970163345336,31,1,,,,0.54,0.1535377987211389,0.9240406259903547,,,,,,,,,,,,,,
ComPACT_G13.522+51.712,229.26667,10.05833,0.9994939565658568,55,1,0.564,spec,NEURALENS,0.6,0.1595197908791054,7.61906138877108,0.6677,0.0538360937888017,1.0,0.998,4.310855408791511,0.7739065577275018,0.6561170989411794,ACTDR6,3.255113224028104,3.651084209077155,1.952097808621695,2.492004623121429,2.490208992033556,1.458881660701497
ComPACT_G103.630-69.353,6.10833,-7.5,0.9889323711395264,37,1,,,,0.56,0.1555317961071278,1.5760689122352405,,,,,,,,,,,,,,
ComPACT_G238.780-70.478,34.13333,-34.01667,0.9822472929954528,29,2,,,,0.16,0.1156518483873514,0.2623614854372094,,,,,,,,,,,,,,
ComPACT_G191.159-67.825,34.4,-17.31667,0.9075973033905028,34,1,,,,0.12,0.1116638536153738,0.1411932576907313,,,,,,,,,,,,,,
ComPACT_G8.518-52.080,329.19167,-35.85833,0.9773255586624146,22,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G153.174-67.147,24.225,-6.98333,0.9325252175331116,24,3,,,,0.22,0.1216338405453179,0.2905581178705734,,,,,,,,,,,,,,
ComPACT_G260.336-24.814,96.46667,-51.81667,0.9097145795822144,25,3,,,,0.6900000000000001,0.1684927791160551,1.0437114238827858,,,,,,,,,,,,,,
ComPACT_G206.812-26.537,76.48333,-6.825,0.9956207871437072,31,1,,,,,,,,,,,,,,,,,,,,
ComPACT_G33.455+48.243,238.06667,20.21667,0.9139263033866882,26,2,0.135,spec,RASS-MCMF,0.15,0.114654849694357,1.422636764076374,0.1332,0.0365815563239612,0.994,0.991,1.013700008392334,0.0700000002980232,0.0799999982118606,MCXC2,,,,2.1611514458860053,0.3522345667022609,0.3116998841185516
ComPACT_G2.293-18.093,286.74167,-34.94167,0.8664308786392212,27,2,,,,,,,,,,,,,,,,,,,,
ComPACT_G122.592-66.763,12.725,-3.89167,0.9518495202064514,46,1,,,,0.79,0.1784627660459992,1.2986039816669224,,,,,,,,,,,,,,
ComPACT_G283.669+63.393,184.35833,1.8,0.9363074898719788,60,1,,,,0.5800000000000001,0.1575257934931166,1.202498820184012,,,,,,,,,,,,,,
ComPACT_G334.858-48.218,331.89167,-57.49167,0.9590144753456116,31,1,0.597,phot,ACTDR6,0.56,0.1555317961071278,2.346271725611399,,,,,3.187501112611768,0.6990014275984024,0.5732835126531506,ACTDR6,5.981561782213496,1.187110932923005,1.0398771105222424,,,
ComPACT_G114.759-42.860,6.50833,19.60833,0.9032415747642516,21,3,,,,0.55,0.1545347974141334,2.0100345689741315,,,,,,,,,,,,,,
ComPACT_G68.690-52.228,343.025,-2.4,0.9875312447547911,27,2,,,,0.73,0.1724807738880327,0.9131132387824676,,,,,,,,,,,,,,
ComPACT_G38.899+28.771,258.93333,17.49167,0.967738926410675,27,2,,,,0.32,0.131603827475262,0.6307209100892934,,,,,,,,,,,,,,
ComPACT_G110.920-71.539,9.03333,-9.025,0.9674709439277648,21,3,,,,0.14,0.1136578510013626,0.20278706080625,,,,,,,,,,,,,,
ComPACT_G255.335-45.146,64.375,-48.29167,0.9874929189682008,50,1,,,,0.2,0.119639843159329,0.2468923618255083,,,,,,,,,,,,,,
ComPACT_G233.267-23.356,89.31667,-27.69167,0.9688335061073304,21,3,,,,0.62,0.1615137882650942,2.773484372455234,,,,,,,,,,,,,,
ComPACT_G272.803+58.604,177.7,-0.675,0.9838966131210328,28,2,0.136,spec,RASS-MCMF,0.13,0.1126608523083682,0.9169042167706736,,,,,1.22011,,,RASS-MCMF,,,,,,
ComPACT_G350.070-72.441,356.53333,-38.125,0.9601309299468994,25,3,0.53,phot,zCluster,0.53,0.1525408000281445,3.503547134935732,,,,,,,,,,,,,,
ComPACT_G249.299-44.477,66.00833,-44.10833,0.9941745400428772,44,1,0.38,phot,ACT-MCMF,0.37,0.136588820940234,34.304502089110514,0.3873,0.0447843214686122,1.0,0.99,3.094308,346801600000000.0,269751800000000.0,PSZSPT,3.64896673387468,1.6775390678079338,1.2488722233570393,3.771289918432177,1.3642426211700855,1.0502718551360406
ComPACT_G349.881-55.728,336.55833,-45.96667,0.9348452687263488,30,2,,,,0.16,0.1156518483873514,0.3076659816376605,,,,,,,,,,,,,,
ComPACT_G220.830+42.263,144.2,12.48333,0.9997184872627258,76,1,0.334,spec,ACTDR5,0.35,0.1345948235542452,16.294612358530657,0.3241,0.0427441217159875,1.0,0.982,5.75,0.6200000047683716,0.6700000166893005,PSZ2,5.7014566579800725,1.0642597095837694,0.94026404251091,5.464983989532853,0.9367098765015638,0.8239175710282619
ComPACT_G346.833+52.212,218.01667,-1.86667,0.9844106435775756,23,3,,,,0.18,0.1176458457733402,0.3520833499986535,,,,,,,,,,,,,,
ComPACT_G179.608-83.455,18.81667,-23.40833,0.9256333708763124,25,3,0.277,phot,RASS-MCMF,0.16,0.1156518483873514,0.4361625596466725,0.2775,0.0412397972148433,0.987,0.959,2.29146,,,RASS-MCMF,2.765450143799256,0.8401809819516803,0.6887215855562844,3.088693116997548,0.785042872930925,0.651222244912815
ComPACT_G102.205-61.514,3.14167,-0.21667,0.9412644505500792,21,3,0.405,spec,REDMAPPER-DES-SDSS,0.39,0.1385828183262228,4.359488717303522,,,,,,,,,,,,,,
ComPACT_G229.693-19.980,91.51667,-23.39167,0.8824925422668457,21,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G89.286-42.525,348.0,13.75833,0.941169798374176,22,3,0.55,phot,zCluster,0.55,0.1545347974141334,5.607400759262185,,,,,,,,,,,,,,
ComPACT_G230.296-35.488,75.28333,-28.75,0.9847608208656312,40,1,,,,0.81,0.180456763431988,1.8060609409810688,,,,,,,,,,,,,,
ComPACT_G202.795-68.511,35.66667,-21.525,0.976721167564392,24,3,,,,0.61,0.1605167895720998,0.8925843255854147,,,,,,,,,,,,,,
ComPACT_G179.482-23.511,65.43333,15.54167,0.9798250794410706,41,1,,,,,,,,,,,,,,,,,,,,
ComPACT_G113.486-64.120,8.75,-1.55,0.9653186798095704,39,1,,,,0.15,0.114654849694357,0.3699914382785931,,,,,,,,,,,,,,
ComPACT_G153.815-53.916,30.51667,4.66667,0.9983310103416444,64,1,0.453,spec,ACTDR5,0.45,0.1445648104841893,22.96768176717412,0.4595,0.047115055996136,0.999,0.983,6.1579730766266,4.960259624986746,7.223157595480766,PSZ-MCMF,3.9128988791075936,2.755329000133217,1.760665515569538,2.1555209157870423,2.1538969908564005,1.9769692815873343
ComPACT_G320.277-78.001,8.31667,-38.50833,0.9601517915725708,34,1,,,,0.46,0.1455618091771837,1.1802447283298023,,,,,,,,,,,,,,
ComPACT_G353.518-66.882,349.575,-39.88333,0.9619863033294678,22,3,,,,0.61,0.1605167895720998,1.0281731987953897,,,,,,,,,,,,,,
ComPACT_G28.783-36.158,314.61667,-18.725,0.9867779016494752,29,2,,,,,,,,,,,,,,,,,,,,
ComPACT_G44.136-26.998,311.78333,-3.03333,0.9864193797111512,27,2,1.19,phot,zCluster,1.19,0.2183427137657755,3.425749511105849,,,,,,,,,,,,,,
ComPACT_G274.575+54.227,176.675,-5.04167,0.9908387064933776,27,2,,,,0.52,0.1515438013351501,1.1365339267270311,,,,,,,,,,,,,,
ComPACT_G339.174-16.953,273.59167,-55.04167,0.9763609170913696,24,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G205.458+37.270,134.79167,21.60833,0.984863817691803,22,3,0.444,spec,REDMAPPER-DES-SDSS,0.16,0.1156518483873514,0.419706792501388,,,,,,,,,,,,,,
ComPACT_G246.980-32.174,82.675,-41.65,0.9982423782348632,52,1,0.775,phot,SPT2500D,0.77,0.1764687686600104,2.53422288801994,0.7863,0.0576646964891386,1.0,0.988,3.762006,416833400000000.0,333505000000000.0,PSZSPT,4.289624157063928,1.555634732903883,1.229839753937628,5.529279080456245,1.8533150437196468,1.453208724951302
ComPACT_G281.475-61.614,29.51667,-52.65,0.9676189422607422,24,3,,,,0.18,0.1176458457733402,0.1809652469159111,,,,,,,,,,,,,,
ComPACT_G225.870-45.985,62.81667,-27.8,0.927626371383667,23,3,0.328,phot,RASS-MCMF,0.33,0.1326008261682564,2.2843074528971945,,,,,3.13839,,,RASS-MCMF,,,,,,
ComPACT_G234.897+46.772,153.16667,5.98333,0.9743928909301758,24,3,0.408,spec,ACTDR6,0.41,0.1405768157122116,6.164557189067115,0.4145,0.0456623821216405,0.995,0.99,3.2340816118081657,0.7365526525871918,0.5999221361737647,ACTDR6,5.854584476469784,1.0225207152460043,0.9100619614513324,5.443282382645712,0.932959751745125,0.8206223005798663
ComPACT_G22.346+49.842,233.66667,14.06667,0.970613658428192,31,1,0.875,phot,ACTDR6,0.75,0.1744747712740215,1.3625723417512452,,,,,2.310129700083158,0.4949473466897512,0.4076153868503406,ACTDR6,,,,,,
ComPACT_G76.337-34.724,334.86667,14.05833,0.92118638753891,21,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G222.779+35.880,139.08333,8.275,0.9518230557441713,23,3,,,,0.93,0.1924207477479209,1.744995683448184,,,,,,,,,,,,,,
ComPACT_G214.514+37.013,137.225,14.76667,0.9986554384231568,48,1,0.453,spec,ACT-MCMF,0.45,0.1445648104841893,4.293717915864856,0.4568,0.0470278955636663,1.0,0.99,5.577950391413079,1.056152122774353,0.8880122268267969,ACTDR6,5.672554312693023,1.17252073853302,1.0217116859994888,7.548421662196896,0.8757600819837412,0.801882478257535
ComPACT_G311.435-74.297,9.74167,-42.625,0.9384973049163818,24,3,,,,0.62,0.1615137882650942,2.246355491645016,,,,,,,,,,,,,,
ComPACT_G312.583+63.053,197.21667,0.50833,0.9574517011642456,53,1,,,,0.53,0.1525408000281445,2.886868907568808,,,,,,,,,,,,,,
ComPACT_G247.787-25.146,92.01667,-40.85833,0.9418787956237792,21,3,0.345,phot,MARD-Y3,0.34,0.1335978248612508,11.518841756939606,0.341,0.0432896814599646,0.999,0.995,2.7979,,,RASS-MCMF,5.369573669683919,0.627656774139305,0.5796742151056713,3.992140337974952,0.7616754300620143,0.6607382556119988
ComPACT_G226.240-35.735,74.04167,-25.63333,0.9430572390556335,21,3,,,,0.53,0.1525408000281445,2.591249649698788,,,,,,,,,,,,,,
ComPACT_G353.799-39.224,312.35,-46.34167,0.9386740326881408,36,1,1.332,phot,ACT-MCMF,0.24,0.1236278379313067,3.9005161402525648,,,,,3.9651518701716433,0.9401875903047412,0.7599854428111225,ACTDR6,7.049180797310295,1.4474911901673964,1.2625218178202589,7.515298415290151,1.2368931336726712,1.0932952282954376
ComPACT_G7.581-77.256,359.275,-31.925,0.9542614221572876,21,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G112.464-60.715,7.75833,1.74167,0.9943596720695496,31,1,0.911,spec,Wen&Han,0.8300000000000001,0.1824507608179768,1.3841342401386885,,,,,3.109999895095825,,,Wen&Han,2.164034351129257,2.4234144924672303,2.8289415309609,,,
ComPACT_G243.141+42.812,153.50833,-1.06667,0.963901937007904,31,1,,,,0.6,0.1595197908791054,0.9644888201335904,,,,,,,,,,,,,,
ComPACT_G34.025-54.917,334.775,-21.30833,0.9803296327590942,21,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G222.527+65.343,166.78333,20.64167,0.94146990776062,27,2,,,,0.56,0.1555317961071278,0.6839785597511021,,,,,,,,,,,,,,
ComPACT_G308.852+77.059,194.225,14.25,0.8651995658874512,26,2,,,,0.19,0.1186428444663346,0.7748809803665622,,,,,,,,,,,,,,
ComPACT_G220.008+18.107,122.14167,2.15,0.9736562967300416,22,3,,,,0.2,0.119639843159329,0.2890959212867146,,,,,,,,,,,,,,
ComPACT_G337.160-33.308,303.13333,-59.925,0.9522056579589844,27,2,0.3981,phot,zaznobin,1.46,0.2452616784766246,7.68012593513359,0.3981,0.0451329631984911,0.997,1.0,4.550464672152656,0.7635103122782468,0.6733180560947625,yplanck,,,,4.550464672152656,0.7635103122782468,0.6733180560947625
ComPACT_G244.363-75.424,27.85833,-33.925,0.9669576287269592,35,1,0.289,phot,PSZ-MCMF,0.19,0.1186428444663346,0.272948626551331,,,,,3.708653526103368,2.884039302812612,4.44898862913263,PSZ-MCMF,,,,1.0157814610684068,1.0145556699232872,1.095478210928792
ComPACT_G74.359-46.527,341.70833,4.25833,0.9963018894195556,32,1,0.526,phot,ACTDR6,0.51,0.1505468026421557,2.2679845526130302,,,,,3.347745810705731,0.8311554161118706,0.6658441803978288,ACTDR6,1.0771484088030516,1.2058391285444496,2.0648863805539808,,,
ComPACT_G179.732-26.441,63.25833,13.49167,0.9887368083000184,25,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G235.651+39.301,147.3,1.30833,0.8789929747581482,30,2,,,,0.75,0.1744747712740215,1.1111624582506008,,,,,,,,,,,,,,
ComPACT_G348.894+56.287,216.39167,2.05833,0.9856157302856444,29,2,,,,0.52,0.1515438013351501,0.9489977016111092,,,,,,,,,,,,,,
ComPACT_G77.949-38.056,338.11667,12.39167,0.9313917756080629,24,3,,,,0.17,0.1166488470803458,0.2709906154353536,,,,,,,,,,,,,,
ComPACT_G299.734+74.100,191.96667,11.25,0.8651832938194275,38,1,,,,0.17,0.1166488470803458,1.1360986455292426,,,,,,,,,,,,,,
ComPACT_G82.246-41.890,343.18333,11.41667,0.8450809121131897,30,2,,,,0.17,0.1166488470803458,0.2645008390142203,,,,,,,,,,,,,,
ComPACT_G214.401+52.135,152.01667,20.24167,0.9294549822807312,34,1,,,,0.25,0.1246248366243011,0.5687038588490703,,,,,,,,,,,,,,
ComPACT_G347.845-70.311,354.79167,-39.91667,0.9144253730773926,21,3,,,,0.63,0.1625107869580886,1.1907523486496534,,,,,,,,,,,,,,
ComPACT_G222.686+55.215,156.9,16.76667,0.9837127923965454,29,2,0.37,spec,REDMAPPER-DES-SDSS,0.38,0.1375858196332284,2.357998918377488,0.3761,0.0444227670820711,0.997,0.98,5.3235884499623385,0.9924993462427024,1.1451004826918576,yact,5.3235884499623385,1.1451004826918576,0.9924993462427024,4.860784459718319,0.8154179294422056,0.7191109205149038
ComPACT_G252.720-45.539,64.18333,-46.41667,0.9808361530303956,27,2,1.15,phot,ACTDR6,1.0,0.1993997385988818,1.650096692629007,,,,,2.927835381106802,0.5567749142526938,0.4678127983013178,ACTDR6,2.230188131802749,2.497186853831045,2.736673687649889,4.676673160646673,3.0011066352354323,1.8995970366473625
ComPACT_G9.029-75.585,357.275,-32.1,0.9871888756752014,25,3,0.71,phot,ACTDR6,,,,,,,,3.5209079043299205,0.6986070096930626,0.5829416396358644,ACTDR6,3.701949200196499,3.1264093037665863,1.822439994849221,3.5811391074163232,2.9069403083730667,1.6189472597044725
ComPACT_G49.695-78.661,1.025,-23.36667,0.9822984933853148,25,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G128.713-69.539,14.89167,-6.75833,0.9875410199165344,38,1,,,,0.62,0.1615137882650942,1.6830939853163969,,,,,,,,,,,,,,
